chr pos counts norm sample
chrM 8147 2 9.8391901121952 con1-ready
chrM 8148 3 14.7587851682928 con1-ready
chrM 8149 3 14.7587851682928 con1-ready
chrM 8150 5 24.597975280488 con1-ready
chrM 8151 8 39.3567604487808 con1-ready
chrM 8152 8 39.3567604487808 con1-ready
chrM 8153 8 39.3567604487808 con1-ready
chrM 8154 12 59.0351406731712 con1-ready
chrM 8155 13 63.9547357292688 con1-ready
chrM 8156 13 63.9547357292688 con1-ready
chrM 8157 13 63.9547357292688 con1-ready
chrM 8158 13 63.9547357292688 con1-ready
chrM 8159 14 68.8743307853664 con1-ready
chrM 8160 17 83.6331159536592 con1-ready
chrM 8161 27 132.829066514635 con1-ready
chrM 8162 27 132.829066514635 con1-ready
chrM 8163 27 132.829066514635 con1-ready
chrM 8164 27 132.829066514635 con1-ready
chrM 8165 27 132.829066514635 con1-ready
chrM 8166 27 132.829066514635 con1-ready
chrM 8167 27 132.829066514635 con1-ready
chrM 8168 27 132.829066514635 con1-ready
chrM 8169 27 132.829066514635 con1-ready
chrM 8170 27 132.829066514635 con1-ready
chrM 8171 27 132.829066514635 con1-ready
chrM 8172 29 142.66825662683 con1-ready
chrM 8173 29 142.66825662683 con1-ready
chrM 8174 32 157.427041795123 con1-ready
chrM 8175 38 186.944612131709 con1-ready
chrM 8176 38 186.944612131709 con1-ready
chrM 8177 41 201.703397300002 con1-ready
chrM 8178 41 201.703397300002 con1-ready
chrM 8179 41 201.703397300002 con1-ready
chrM 8180 41 201.703397300002 con1-ready
chrM 8181 41 201.703397300002 con1-ready
chrM 8182 44 216.462182468294 con1-ready
chrM 8183 44 216.462182468294 con1-ready
chrM 8184 47 231.220967636587 con1-ready
chrM 8185 47 231.220967636587 con1-ready
chrM 8186 50 245.97975280488 con1-ready
chrM 8187 50 245.97975280488 con1-ready
chrM 8188 50 245.97975280488 con1-ready
chrM 8189 51 250.899347860978 con1-ready
chrM 8190 51 250.899347860978 con1-ready
chrM 8191 53 260.738537973173 con1-ready
chrM 8192 53 260.738537973173 con1-ready
chrM 8193 53 260.738537973173 con1-ready
chrM 8194 53 260.738537973173 con1-ready
chrM 8195 61 300.095298421954 con1-ready
chrM 8196 61 300.095298421954 con1-ready
chrM 8197 62 305.014893478051 con1-ready
chrM 8198 62 305.014893478051 con1-ready
chrM 8199 61 300.095298421954 con1-ready
chrM 8200 57 280.416918197563 con1-ready
chrM 8201 63 309.934488534149 con1-ready
chrM 8202 65 319.773678646344 con1-ready
chrM 8203 65 319.773678646344 con1-ready
chrM 8204 61 300.095298421954 con1-ready
chrM 8205 67 329.612868758539 con1-ready
chrM 8206 67 329.612868758539 con1-ready
chrM 8207 66 324.693273702442 con1-ready
chrM 8208 66 324.693273702442 con1-ready
chrM 8209 63 309.934488534149 con1-ready
chrM 8210 54 265.658133029271 con1-ready
chrM 8211 61 300.095298421954 con1-ready
chrM 8212 61 300.095298421954 con1-ready
chrM 8213 61 300.095298421954 con1-ready
chrM 8214 61 300.095298421954 con1-ready
chrM 8215 61 300.095298421954 con1-ready
chrM 8216 61 300.095298421954 con1-ready
chrM 8217 61 300.095298421954 con1-ready
chrM 8218 59 290.256108309759 con1-ready
chrM 8219 59 290.256108309759 con1-ready
chrM 8220 62 305.014893478051 con1-ready
chrM 8221 62 305.014893478051 con1-ready
chrM 8222 62 305.014893478051 con1-ready
chrM 8223 62 305.014893478051 con1-ready
chrM 8224 53 260.738537973173 con1-ready
chrM 8225 53 260.738537973173 con1-ready
chrM 8226 53 260.738537973173 con1-ready
chrM 8227 51 250.899347860978 con1-ready
chrM 8228 51 250.899347860978 con1-ready
chrM 8229 51 250.899347860978 con1-ready
chrM 8230 51 250.899347860978 con1-ready
chrM 8231 50 245.97975280488 con1-ready
chrM 8232 48 236.140562692685 con1-ready
chrM 8233 44 216.462182468294 con1-ready
chrM 8234 44 216.462182468294 con1-ready
chrM 8235 43 211.542587412197 con1-ready
chrM 8236 43 211.542587412197 con1-ready
chrM 8237 43 211.542587412197 con1-ready
chrM 8238 43 211.542587412197 con1-ready
chrM 8239 43 211.542587412197 con1-ready
chrM 8240 41 201.703397300002 con1-ready
chrM 8241 49 241.060157748782 con1-ready
chrM 8242 52 255.818942917075 con1-ready
chrM 8243 81 398.487199543906 con1-ready
chrM 8244 73 359.130439095125 con1-ready
chrM 8245 80 393.567604487808 con1-ready
chrM 8246 84 413.245984712199 con1-ready
chrM 8247 90 442.763555048784 con1-ready
chrM 8248 92 452.602745160979 con1-ready
chrM 8249 92 452.602745160979 con1-ready
chrM 8250 91 447.683150104882 con1-ready
chrM 8251 85 418.165579768296 con1-ready
chrM 8252 84 413.245984712199 con1-ready
chrM 8253 84 413.245984712199 con1-ready
chrM 8254 78 383.728414375613 con1-ready
chrM 8255 77 378.808819319515 con1-ready
chrM 8256 77 378.808819319515 con1-ready
chrM 8257 77 378.808819319515 con1-ready
