"go" "term" "OddsRatio" "FDR"
"1" "GO:0035335" "peptidyl-tyrosine dephosphorylation" 9.90759797387363 3.35855406061437e-11
"2" "GO:0016311" "dephosphorylation" 4.4496420515838 3.11794967914981e-09
"3" "GO:0006470" "protein dephosphorylation" 6.52185686653772 6.14675057723765e-09
"4" "GO:0006468" "protein phosphorylation" 2.56082888098684 3.12022570334308e-07
"5" "GO:0018108" "peptidyl-tyrosine phosphorylation" 5.46926536731634 1.16725802660845e-06
"6" "GO:0018212" "peptidyl-tyrosine modification" 5.24007936507936 1.66308990424076e-06
"7" "GO:0048515" "spermatid differentiation" 20.9161290322581 5.35921463582046e-06
"8" "GO:0007286" "spermatid development" 20.9161290322581 5.35921463582046e-06
"9" "GO:0016310" "phosphorylation" 2.09300111982083 1.56828734122166e-05
"10" "GO:0036211" "protein modification process" 1.84625159585523 1.56828734122166e-05
"11" "GO:0043412" "macromolecule modification" 1.7478616796048 7.70134763147557e-05
"12" "GO:0006793" "phosphorus metabolic process" 1.62341050832623 9.07293180558113e-05
"13" "GO:0006936" "muscle contraction" 5.24675324675325 0.000113923486139203
"14" "GO:0002376" "immune system process" 2.62707625891706 0.000268195455949336
"15" "GO:0006955" "immune response" 2.62707625891706 0.000268195455949336
"16" "GO:0045087" "innate immune response" 2.58019706024875 0.000444449882575779
"17" "GO:0009607" "response to biotic stimulus" 3.60305294756339 0.000552276386157518
"18" "GO:0043207" "response to external biotic stimulus" 3.60305294756339 0.000552276386157518
"19" "GO:0007283" "spermatogenesis" 4.23472208980837 0.000783079791597664
"20" "GO:0048232" "male gamete generation" 4.23472208980837 0.000783079791597664
"21" "GO:0098542" "defense response to other organism" 3.34025187310697 0.00151960942291698
"22" "GO:0009617" "response to bacterium" 3.59683954619125 0.00208068125456465
"23" "GO:0042742" "defense response to bacterium" 3.59683954619125 0.00208068125456465
"24" "GO:0006937" "regulation of muscle contraction" 5.70229468599034 0.00208068125456465
"25" "GO:0090257" "regulation of muscle system process" 5.70229468599034 0.00208068125456465
"26" "GO:0010876" "lipid localization" 1.60205263852102 0.00269944081651432
"27" "GO:0019915" "lipid storage" 1.58427166054285 0.00397878941391286
"28" "GO:0044057" "regulation of system process" 4.8001525553013 0.00397878941391286
"29" "GO:0018193" "peptidyl-amino acid modification" 2.10720977904096 0.00527106787535563
"30" "GO:0050829" "defense response to Gram-negative bacterium" 3.35448880683129 0.00651252373927814
"31" "GO:0051235" "maintenance of location" 1.51261720024398 0.00764834885940954
"32" "GO:0030968" "endoplasmic reticulum unfolded protein response" 2.3437802907916 0.0298113775404549
"33" "GO:0006984" "ER-nucleus signaling pathway" 2.3437802907916 0.0298113775404549
"34" "GO:0040002" "collagen and cuticulin-based cuticle development" 1.84224107458466 0.0409523785761662
"35" "GO:0035966" "response to topologically incorrect protein" 2.03428398058252 0.0409523785761662
"36" "GO:0006986" "response to unfolded protein" 2.12938757526803 0.0409523785761662
"37" "GO:0034620" "cellular response to unfolded protein" 2.12938757526803 0.0409523785761662
"38" "GO:0042335" "cuticle development" 1.82220473817641 0.0421184615904752
"39" "GO:0008038" "neuron recognition" 1.94247210549196 0.0480325085326697
