id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name
1	ENSMUSG00000000001	13004.9217782326	0.29745398206854	0.285113887869749	1.04328128065241	NA	NA	Gnai3
2	ENSMUSG00000000028	10594.6919302954	-0.366436200692586	0.545116619895236	-0.672216159476133	NA	NA	Cdc45
3	ENSMUSG00000000037	79.5246418539393	-0.176813279449055	0.727936834436033	-0.242896458984714	0.808085608762557	0.939079475163547	Scml2
4	ENSMUSG00000000049	11.5535461068975	0.617744838344979	0.663535910486014	0.930989308314157	0.351859094785447	0.69609949807398	Apoh
5	ENSMUSG00000000056	3410.66310413391	0.341749865744128	0.333677845274636	1.0241910590823	0.305745040977227	0.65550388544342	Narf
6	ENSMUSG00000000058	9637.34758270062	-0.28671704158861	0.342282847397503	-0.837661144192939	0.40222104184927	0.734484870065405	Cav2
7	ENSMUSG00000000078	9148.34898174815	0.663458510623491	0.348654619604013	1.90291042573025	NA	NA	Klf6
8	ENSMUSG00000000085	872.340012533285	-1.38717841665802	0.319715465547168	-4.33879047509938	1.43269031056827e-05	0.000588960970510343	Scmh1
9	ENSMUSG00000000088	12418.399934477	-0.781194500724804	0.452690891855216	-1.72566869530623	0.0844070329754113	0.367440818978072	Cox5a
10	ENSMUSG00000000093	265.34077693389	1.63307174801688	0.59193327407076	2.75887810257084	0.00580001654047757	0.0703446531105782	Tbx2
11	ENSMUSG00000000094	5.16161863999734	1.01966153359269	0.779529050070735	1.30804815227882	0.190856977494018	NA	Tbx4
12	ENSMUSG00000000120	77.4432271113697	2.34703941609137	0.633572873916051	3.70445060500231	0.00021184938250154	0.00543432656800346	Ngfr
13	ENSMUSG00000000125	6.57879839618053	-1.89017774740213	0.77627010023124	-2.4349485402556	0.0148939076723643	0.131451507029179	Wnt3
14	ENSMUSG00000000126	197.625671090288	-0.343810737231228	0.668083969802695	-0.514622042694372	0.606817158795757	0.850977936267716	Wnt9a
15	ENSMUSG00000000127	1348.89870883483	0.168991636238151	0.300517503289412	0.562335419362927	0.57388751048466	0.832749315708479	Fer
16	ENSMUSG00000000131	7050.58379639722	-0.474346994059161	0.300799476358246	-1.57695418822546	0.114806066593318	0.428127514743849	Xpo6
17	ENSMUSG00000000134	6100.60162208041	-1.42147771892614	0.288515770455538	-4.92686315441879	8.35602333878749e-07	5.20215199483681e-05	Tfe3
18	ENSMUSG00000000142	48.0545594946944	0.855424485254404	0.716339549606101	1.19416062637444	0.232415141628391	0.589228928866885	Axin2
19	ENSMUSG00000000148	4964.09905460305	-0.476337717749945	0.275512832992268	-1.72891299681606	0.0838246676028999	0.366335919952574	Brat1
20	ENSMUSG00000000149	14240.0879181027	-0.691165034157704	0.330257715949787	-2.0928051057641	0.0363665558594019	0.229088755837475	Gna12
21	ENSMUSG00000000154	29.9161369068616	1.61401947770807	0.759401944811529	2.12538233373717	NA	NA	Slc22a18
22	ENSMUSG00000000157	3.1964364900686	1.82481040248984	0.770635659827116	2.36792883799228	0.0178879761364188	NA	Itgb2l
23	ENSMUSG00000000159	84.3992374574591	1.91131021535104	0.739467339116748	2.58471214919918	0.00974603258320586	0.0995345835242284	Igsf5
24	ENSMUSG00000000167	65.0084990688455	0.595597709123268	0.40905334272488	1.45603921766226	0.145381778565925	0.481582540407031	Pih1d2
25	ENSMUSG00000000168	6327.03560459431	-0.121462272800525	0.300538553134429	-0.404148724127901	0.686103357152194	0.89023108210787	Dlat
26	ENSMUSG00000000171	17483.2098551758	-0.176508201424706	0.350995244364086	-0.502879182151011	0.615049218396497	0.85665253155352	Sdhd
27	ENSMUSG00000000184	19329.8541695845	-0.678956459622891	0.286063401814976	-2.37344747812946	0.0176228992037574	0.14559823921104	Ccnd2
28	ENSMUSG00000000194	11414.779566444	0.213622657994114	0.240568854334964	0.887989671749737	0.374546307009815	0.715104595625491	Gpr107
29	ENSMUSG00000000197	29.4285171026437	-0.502516950401147	0.739379444411954	-0.679646904169497	0.496728063016791	0.794561196279952	Nalcn
30	ENSMUSG00000000202	294.322018609925	-2.23764102858747	0.558114338243406	-4.00928783809813	6.09021437785341e-05	0.00192022008973442	Btbd17
31	ENSMUSG00000000214	0.253041494031896	-0.00383073054092223	0.501198755246434	-0.00764313658169144	0.993901718699847	NA	Th
32	ENSMUSG00000000223	323.722527982269	-0.565626621791025	0.45812623917434	-1.23465231507025	0.216959929911365	0.571568472126652	Drp2
33	ENSMUSG00000000244	35.2493602589206	1.39194957096729	0.476872454219541	2.91891376541215	0.00351253377555869	0.0491607760637817	Tspan32
34	ENSMUSG00000000247	1.57153432000891	0.417764963187946	0.759703061656318	0.54990559374228	0.582384127349622	NA	Lhx2
35	ENSMUSG00000000248	5.28665399068184	-2.28323131385786	0.77884203591313	-2.93157175470242	0.0033725144638203	NA	Clec2g
36	ENSMUSG00000000253	1186.99705171416	-1.85288140627371	0.420005266756051	-4.41156707530028	1.0262515167705e-05	0.000451364461894636	Gmpr
37	ENSMUSG00000000263	0.953457221027462	-0.235737513367312	0.652376118965247	-0.361352150261451	0.717836213291333	NA	Glra1
38	ENSMUSG00000000266	857.330552212775	-1.78935096645872	0.464445172577192	-3.85266350499385	0.000116839906055161	0.00330651003176406	Mid2
39	ENSMUSG00000000275	10150.4242453712	-0.507537600721481	0.28647089400026	-1.77168993901705	0.0764460406714149	0.348484514601918	Trim25
40	ENSMUSG00000000276	1036.15166086807	-0.024339979500005	0.404497403411546	-0.0601733887404981	0.952017540007316	0.985197444705851	Dgke
41	ENSMUSG00000000278	31436.8335440699	0.607134418982665	0.271511047524977	2.236131547932	0.0253431554690414	0.185417443228223	Scpep1
42	ENSMUSG00000000282	7763.32505300099	-0.122036311445577	0.255605458780054	-0.477440161207933	0.633048721685262	0.865152792138095	Mnt
43	ENSMUSG00000000290	672.265187848518	-1.87251455444587	0.491908405664189	-3.80663256184359	0.00014087179959762	0.00390726508834194	Itgb2
44	ENSMUSG00000000295	1760.0550209675	-1.04352413833977	0.436260662961058	-2.39197394341493	0.0167580320499615	0.141647180726555	Hddc2
45	ENSMUSG00000000296	707.916713383594	-0.571107684789229	0.647602538183385	-0.881879935787877	0.377841738342822	0.717229334126407	Tpd52l1
46	ENSMUSG00000000301	1121.5660843696	-0.244953959463221	0.308341951165629	-0.794423070027347	0.426949178123356	0.751405331461586	Pemt
47	ENSMUSG00000000303	2093.07082598054	-1.25709141844363	0.557892240596121	-2.25328715291038	0.0242410492644179	0.180111749865566	Cdh1
48	ENSMUSG00000000305	2.73562790249258	-0.128696354892486	0.723865668460496	-0.177790383630425	0.858887599782842	NA	Cdh4
49	ENSMUSG00000000317	7.1418699927185	1.57764752733661	0.764671590057357	2.06317005607371	0.0390964740293422	0.239717395142832	Bcl6b
