"go" "term" "OddsRatio" "FDR"
"1" "GO:0044822" "poly(A) RNA binding" 5.5208439152449 7.88459140958369e-149
"2" "GO:0003735" "structural constituent of ribosome" 14.2904287187546 1.15792652406562e-50
"3" "GO:0003676" "nucleic acid binding" 1.79289680204303 2.89575067157545e-37
"4" "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 11.826920315865 5.0725548456844e-16
"5" "GO:1901265" "nucleoside phosphate binding" 1.56981071047607 1.48479180269961e-15
"6" "GO:0050136" "NADH dehydrogenase (quinone) activity" 16.4153441363181 1.70925463336459e-14
"7" "GO:0003954" "NADH dehydrogenase activity" 16.4153441363181 1.70925463336459e-14
"8" "GO:0008137" "NADH dehydrogenase (ubiquinone) activity" 16.4153441363181 1.70925463336459e-14
"9" "GO:0009055" "electron carrier activity" 4.70547807909281 2.62164027307597e-12
"10" "GO:0051082" "unfolded protein binding" 4.51270360095586 6.67632359647485e-12
"11" "GO:0003743" "translation initiation factor activity" 6.04351560263384 7.70426261389322e-09
"12" "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 3.353889943074 2.48154723975691e-08
"13" "GO:0016887" "ATPase activity" 1.93126695913074 2.37045214506141e-07
"14" "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 2.97374397745903 5.69661332423941e-07
"15" "GO:0016818" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1.5970713252072 6.45725293650025e-07
"16" "GO:0016817" "hydrolase activity, acting on acid anhydrides" 1.5933274124416 6.69511944771404e-07
"17" "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 2.77307304199332 7.32784258183595e-07
"18" "GO:0016462" "pyrophosphatase activity" 1.59168152896005 7.68520703121095e-07
"19" "GO:0019843" "rRNA binding" 7.03229027962716 9.32118745573672e-07
"20" "GO:0003729" "mRNA binding" 2.93330234719963 1.07637270165572e-06
"21" "GO:0051287" "NAD binding" 4.77512544594947 1.07637270165572e-06
"22" "GO:0016881" "acid-amino acid ligase activity" 3.52542656406825 1.10757111700781e-06
"23" "GO:0015002" "heme-copper terminal oxidase activity" 8.96005154639175 1.10757111700781e-06
"24" "GO:0016676" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 8.96005154639175 1.10757111700781e-06
"25" "GO:0004129" "cytochrome-c oxidase activity" 8.96005154639175 1.10757111700781e-06
"26" "GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 7.9638620995455 2.35097846188591e-06
"27" "GO:0003725" "double-stranded RNA binding" 4.2231487658439 3.76837850947816e-06
"28" "GO:0051087" "chaperone binding" 3.81549593005728 5.31219299805644e-06
"29" "GO:0044389" "small conjugating protein ligase binding" 2.17428962810234 1.30302058417903e-05
"30" "GO:0031625" "ubiquitin protein ligase binding" 2.17428962810234 1.30302058417903e-05
"31" "GO:0019900" "kinase binding" 1.64262124529717 1.64573005807112e-05
"32" "GO:0042803" "protein homodimerization activity" 1.52854196672875 2.62636633249105e-05
"33" "GO:0004812" "aminoacyl-tRNA ligase activity" 4.21778221778222 3.72445293708561e-05
"34" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" 4.21778221778222 3.72445293708561e-05
"35" "GO:0016876" "ligase activity, forming aminoacyl-tRNA and related compounds" 4.21778221778222 3.72445293708561e-05
"36" "GO:0060590" "ATPase regulator activity" 7.82084736917019 5.01290209147372e-05
"37" "GO:0043022" "ribosome binding" 5.11760653712765 5.56301249139606e-05
