"go" "term" "OddsRatio" "FDR"
"1" "GO:0044822" "poly(A) RNA binding" 5.44355991285403 1.16132770840128e-150
"2" "GO:0003676" "nucleic acid binding" 1.97110188679245 1.61332755670575e-54
"3" "GO:0003735" "structural constituent of ribosome" 12.8139292391773 1.05016561588138e-46
"4" "GO:0032549" "ribonucleoside binding" 1.55493845467154 2.52137295227652e-13
"5" "GO:0001883" "purine nucleoside binding" 1.55139047088058 2.95794114622086e-13
"6" "GO:0035639" "purine ribonucleoside triphosphate binding" 1.54801942115163 4.47950436570648e-13
"7" "GO:0032555" "purine ribonucleotide binding" 1.53210591164617 1.04018012556552e-12
"8" "GO:0032553" "ribonucleotide binding" 1.5207889684618 2.24748669166456e-12
"9" "GO:0016818" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1.78906723198062 3.25673619652113e-11
"10" "GO:0016817" "hydrolase activity, acting on acid anhydrides" 1.78238833962639 3.76883881562108e-11
"11" "GO:0016462" "pyrophosphatase activity" 1.78477232316053 3.97232870481601e-11
"12" "GO:0016887" "ATPase activity" 2.13067109058172 2.46516344042694e-10
"13" "GO:0003743" "translation initiation factor activity" 6.72404371584699 5.098922834436e-10
"14" "GO:0030554" "adenyl nucleotide binding" 1.50178209032142 5.24311380172705e-10
"15" "GO:0051082" "unfolded protein binding" 3.60436565279197 5.31286579091508e-09
"16" "GO:0000988" "protein binding transcription factor activity" 1.74724397139983 7.05784997279339e-08
"17" "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 4.77768858274853 2.49940093079357e-07
"18" "GO:0001054" "RNA polymerase I activity" Inf 4.00932036817028e-07
"19" "GO:0019900" "kinase binding" 1.74507380207955 4.41067987111016e-07
"20" "GO:0016881" "acid-amino acid ligase activity" 3.57284347493303 5.13525383173296e-07
"21" "GO:0004842" "ubiquitin-protein transferase activity" 2.03423075329411 5.2774485613456e-07
"22" "GO:0050136" "NADH dehydrogenase (quinone) activity" 5.25744799405646 3.03629301607542e-06
"23" "GO:0003954" "NADH dehydrogenase activity" 5.25744799405646 3.03629301607542e-06
"24" "GO:0008137" "NADH dehydrogenase (ubiquinone) activity" 5.25744799405646 3.03629301607542e-06
"25" "GO:0019003" "GDP binding" 4.3240765777946 5.18587522355966e-06
"26" "GO:0003697" "single-stranded DNA binding" 3.19294221977585 1.10083646217546e-05
"27" "GO:0043022" "ribosome binding" 5.78581676066093 1.23607393341268e-05
"28" "GO:0009055" "electron carrier activity" 2.70116714380092 1.48405292439585e-05
"29" "GO:0003713" "transcription coactivator activity" 1.84224111752202 1.48776691256876e-05
"30" "GO:0019843" "rRNA binding" 5.34032011324977 2.31146924536378e-05
