"go" "term" "OddsRatio" "FDR"
"1" "GO:0003735" "structural constituent of ribosome" 59.2131777625257 2.64694889828023e-65
"2" "GO:0044822" "poly(A) RNA binding" 13.3842278262744 2.90654432605269e-59
"3" "GO:0005198" "structural molecule activity" 12.9991178839442 3.19124658862321e-42
"4" "GO:0003676" "nucleic acid binding" 4.17877980008157 1.47219642652188e-22
"5" "GO:0097159" "organic cyclic compound binding" 3.17454007690033 5.45327379604651e-15
"6" "GO:1901363" "heterocyclic compound binding" 3.10421331542021 1.5162359787731e-14
"7" "GO:0019843" "rRNA binding" 25.4121510673235 1.42311777709065e-07
"8" "GO:0015078" "hydrogen ion transmembrane transporter activity" 10.2160843373494 8.74797454390012e-07
"9" "GO:0009055" "electron carrier activity" 9.6325 1.36931823593256e-06
"10" "GO:0003729" "mRNA binding" 8.55611111111111 3.73232479795445e-06
"11" "GO:0019900" "kinase binding" 3.46240147287268 7.93713883342219e-05
"12" "GO:0019901" "protein kinase binding" 3.44986284669308 0.00020854637616694
"13" "GO:0016491" "oxidoreductase activity" 2.84520754897964 0.000218963805077546
"14" "GO:0019899" "enzyme binding" 2.28999642168286 0.000238951448537411
"15" "GO:0043566" "structure-specific DNA binding" 4.11234745154343 0.000760232247213527
"16" "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 6.07905116069416 0.00217963185513419
"17" "GO:0003697" "single-stranded DNA binding" 6.74175464142701 0.00257946031693967
"18" "GO:0042802" "identical protein binding" 2.14281709065325 0.00261623796376037
"19" "GO:0008092" "cytoskeletal protein binding" 2.29221967963387 0.00428009857574799
"20" "GO:0003779" "actin binding" 2.73786070067062 0.0070888145034936
"21" "GO:0051082" "unfolded protein binding" 4.74608472400513 0.0090783592320381
"22" "GO:0022892" "substrate-specific transporter activity" 1.97451696419486 0.00995098481167516
"23" "GO:0022857" "transmembrane transporter activity" 1.99640437418281 0.0102115212776305
"24" "GO:0008134" "transcription factor binding" 2.43809766081195 0.0110639257199292
"25" "GO:0022891" "substrate-specific transmembrane transporter activity" 1.98893188854489 0.0135528814222994
"26" "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 2.62581761006289 0.0143591138214192
"27" "GO:0019887" "protein kinase regulator activity" 4.0212543554007 0.0144416117959374
"28" "GO:0015075" "ion transmembrane transporter activity" 1.91661875821288 0.0218274276574623
"29" "GO:0019207" "kinase regulator activity" 3.4337739713275 0.0239397701407345
"30" "GO:0022890" "inorganic cation transmembrane transporter activity" 2.11819915897169 0.0242884440634498
"31" "GO:0042803" "protein homodimerization activity" 1.94956991889899 0.0242884440634498
"32" "GO:0004857" "enzyme inhibitor activity" 2.35256738116272 0.0253717704541422
"33" "GO:0032403" "protein complex binding" 1.78657431426319 0.0308738328098742
"34" "GO:0017016" "Ras GTPase binding" 2.50513693963755 0.0404682047300595
