"go" "term" "OddsRatio" "FDR"
"1" "GO:0044822" "poly(A) RNA binding" 6.79632122663568 1.05413803870566e-191
"2" "GO:0003676" "nucleic acid binding" 1.80785728969793 7.70111107160611e-51
"3" "GO:0003735" "structural constituent of ribosome" 14.3592493297587 4.67988052480453e-43
"4" "GO:0032549" "ribonucleoside binding" 1.52921701679642 5.89831258783497e-15
"5" "GO:0035639" "purine ribonucleoside triphosphate binding" 1.52544058361206 9.54403812494205e-15
"6" "GO:0001883" "purine nucleoside binding" 1.52269361735998 9.54403812494205e-15
"7" "GO:0016818" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1.84516217225117 1.51080087556949e-14
"8" "GO:0016817" "hydrolase activity, acting on acid anhydrides" 1.83239381459191 2.50980600797629e-14
"9" "GO:0032555" "purine ribonucleotide binding" 1.50171060044884 4.44804912091284e-14
"10" "GO:0003743" "translation initiation factor activity" 11.6777755267423 1.4858215732403e-13
"11" "GO:0016881" "acid-amino acid ligase activity" 5.80188232107793 2.11179249781719e-12
"12" "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 8.29141731268529 1.59515874875271e-11
"13" "GO:0050136" "NADH dehydrogenase (quinone) activity" 11.9274160938132 1.29253242519422e-10
"14" "GO:0003954" "NADH dehydrogenase activity" 11.9274160938132 1.29253242519422e-10
"15" "GO:0008137" "NADH dehydrogenase (ubiquinone) activity" 11.9274160938132 1.29253242519422e-10
"16" "GO:0016887" "ATPase activity" 2.03845298789025 1.45198852600625e-10
"17" "GO:0000988" "protein binding transcription factor activity" 1.78713759232966 6.49699078970302e-10
"18" "GO:0004842" "ubiquitin-protein transferase activity" 2.13949125767422 5.05623837304289e-09
"19" "GO:0009055" "electron carrier activity" 3.49058239335631 6.82903821131047e-09
"20" "GO:0019900" "kinase binding" 1.77027265236843 1.16661315387409e-08
"21" "GO:0044389" "small conjugating protein ligase binding" 2.38205231963057 5.88152349911766e-08
"22" "GO:0031625" "ubiquitin protein ligase binding" 2.38205231963057 5.88152349911766e-08
"23" "GO:0051082" "unfolded protein binding" 3.18059887246565 6.1759307852673e-08
"24" "GO:0003729" "mRNA binding" 2.91343507089313 1.83215167614366e-07
"25" "GO:0070035" "purine NTP-dependent helicase activity" 3.32081328573646 2.45529756016309e-07
"26" "GO:0003713" "transcription coactivator activity" 1.91033842344201 4.84065857132894e-07
"27" "GO:0019901" "protein kinase binding" 1.69649488837889 6.50829165775639e-07
"28" "GO:0003697" "single-stranded DNA binding" 3.48659447565001 8.19127717518463e-07
"29" "GO:0003684" "damaged DNA binding" 4.46203359984771 8.78474434276413e-07
"30" "GO:0016779" "nucleotidyltransferase activity" 2.54822741347713 1.04416087431916e-06
"31" "GO:0043022" "ribosome binding" 7.4210753928211 1.28980799025941e-06
"32" "GO:0051087" "chaperone binding" 3.92264916490782 1.40255256765167e-06
"33" "GO:0043130" "ubiquitin binding" 3.40842379504993 1.47309893840942e-06
"34" "GO:0047485" "protein N-terminus binding" 2.93217746047935 3.36795278286673e-06
"35" "GO:0019843" "rRNA binding" 6.49283551967709 3.39956174974585e-06
"36" "GO:0005525" "GTP binding" 1.6965208509198 3.8917519441038e-06
"37" "GO:0003924" "GTPase activity" 1.94798355330607 6.32758262009466e-06
"38" "GO:0034062" "RNA polymerase activity" 4.48516594516594 8.06365363692305e-06
"39" "GO:0019001" "guanyl nucleotide binding" 1.63015770368101 1.28358277144147e-05
"40" "GO:0008536" "Ran GTPase binding" 7.20978691940579 1.38314780459294e-05
"41" "GO:0003678" "DNA helicase activity" 4.05991109315013 1.47587871906222e-05
"42" "GO:0001054" "RNA polymerase I activity" Inf 1.56438797896384e-05
"43" "GO:0003690" "double-stranded DNA binding" 2.4800208931836 1.59762828214278e-05
"44" "GO:0032182" "small conjugating protein binding" 2.75457026369435 1.66207547960926e-05
"45" "GO:0042393" "histone binding" 2.2384396141318 1.76701285386442e-05
"46" "GO:0051287" "NAD binding" 3.72916105272613 2.43513531980862e-05
"47" "GO:0001056" "RNA polymerase III activity" 15.1278952668681 2.75627353754103e-05
"48" "GO:0008094" "DNA-dependent ATPase activity" 2.86612707247286 3.60922967394788e-05
"49" "GO:0008565" "protein transporter activity" 2.7249558546823 3.70420753826602e-05
"50" "GO:0019003" "GDP binding" 3.60813632383647 4.66259639873567e-05
"51" "GO:0004812" "aminoacyl-tRNA ligase activity" 3.8955169628433 5.75468258553665e-05
"52" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" 3.8955169628433 5.75468258553665e-05
"53" "GO:0016876" "ligase activity, forming aminoacyl-tRNA and related compounds" 3.8955169628433 5.75468258553665e-05
"54" "GO:0019787" "small conjugating protein ligase activity" 5.86909562211982 7.16426933935006e-05
"55" "GO:0000287" "magnesium ion binding" 1.84658765835717 0.00012584681796965
"56" "GO:0043995" "histone acetyltransferase activity (H4-K5 specific)" Inf 0.00012584681796965
"57" "GO:0043996" "histone acetyltransferase activity (H4-K8 specific)" Inf 0.00012584681796965
"58" "GO:0046972" "histone acetyltransferase activity (H4-K16 specific)" Inf 0.00012584681796965
"59" "GO:0000049" "tRNA binding" 3.99372816890476 0.000131205874463502
"60" "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 2.16883380739537 0.000132079160887812
"61" "GO:0016741" "transferase activity, transferring one-carbon groups" 1.77650838858974 0.000134726774424406
"62" "GO:0031369" "translation initiation factor binding" 6.12461373102244 0.000147361587170219
"63" "GO:0015002" "heme-copper terminal oxidase activity" 5.55907507127019 0.000150391864985658
"64" "GO:0016676" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 5.55907507127019 0.000150391864985658
"65" "GO:0004129" "cytochrome-c oxidase activity" 5.55907507127019 0.000150391864985658
"66" "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 5.13497983870968 0.000151415839691167
"67" "GO:0005487" "nucleocytoplasmic transporter activity" 12.9615462049527 0.000165996815579269
"68" "GO:0008353" "RNA polymerase II carboxy-terminal domain kinase activity" 9.36212914485166 0.000221653243507795
"69" "GO:0051540" "metal cluster binding" 2.70631067961165 0.00025356794413441
"70" "GO:0051536" "iron-sulfur cluster binding" 2.70631067961165 0.00025356794413441
"71" "GO:0008601" "protein phosphatase type 2A regulator activity" 6.48287671232877 0.000291638507555181
"72" "GO:0005048" "signal sequence binding" 5.76318087178454 0.000307497794699815
"73" "GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 4.86373714976819 0.000309890834253857
"74" "GO:0035258" "steroid hormone receptor binding" 2.59809832085778 0.000322542215804134
"75" "GO:0005338" "nucleotide-sugar transmembrane transporter activity" Inf 0.000330214885051808
