"go" "term" "OddsRatio" "FDR"
"1" "GO:0044822" "poly(A) RNA binding" 6.40055566680016 3.3281669888224e-184
"2" "GO:0003676" "nucleic acid binding" 1.83701278833065 8.54745887989876e-51
"3" "GO:0003735" "structural constituent of ribosome" 13.8510638297872 5.79674004956821e-45
"4" "GO:0032549" "ribonucleoside binding" 1.55291008133401 2.95264935276245e-15
"5" "GO:0001883" "purine nucleoside binding" 1.54582983178822 5.24413874642352e-15
"6" "GO:0032553" "ribonucleotide binding" 1.5217189052254 2.57689306739725e-14
"7" "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 9.8908507223114 2.03558068301732e-13
"8" "GO:0016818" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1.81684406205274 2.28098122750198e-13
"9" "GO:0016462" "pyrophosphatase activity" 1.81469002547314 2.56891127372227e-13
"10" "GO:0016817" "hydrolase activity, acting on acid anhydrides" 1.80633773530852 3.08047963363142e-13
"11" "GO:0016887" "ATPase activity" 2.2127620133376 1.24256052447717e-12
"12" "GO:0030554" "adenyl nucleotide binding" 1.52126159316101 2.87847242568908e-12
"13" "GO:0050136" "NADH dehydrogenase (quinone) activity" 14.2244851258581 2.87847242568908e-12
"14" "GO:0003954" "NADH dehydrogenase activity" 14.2244851258581 2.87847242568908e-12
"15" "GO:0008137" "NADH dehydrogenase (ubiquinone) activity" 14.2244851258581 2.87847242568908e-12
"16" "GO:0005524" "ATP binding" 1.52469386000467 4.62035669031076e-12
"17" "GO:0016881" "acid-amino acid ligase activity" 5.08503605769231 3.15055985844814e-11
"18" "GO:0009055" "electron carrier activity" 3.9919233426026 1.09522692984685e-10
"19" "GO:0051082" "unfolded protein binding" 3.79652145588921 3.48556108848162e-10
"20" "GO:0003743" "translation initiation factor activity" 6.8365617433414 4.43120152900588e-10
"21" "GO:0000988" "protein binding transcription factor activity" 1.74594004394097 6.79986214801996e-09
"22" "GO:0070035" "purine NTP-dependent helicase activity" 3.77444196428571 8.9059539642138e-09
"23" "GO:0044389" "small conjugating protein ligase binding" 2.48629150083128 1.38406226628611e-08
"24" "GO:0031625" "ubiquitin protein ligase binding" 2.48629150083128 1.38406226628611e-08
"25" "GO:0019900" "kinase binding" 1.76021561467571 2.85421008330784e-08
"26" "GO:0003697" "single-stranded DNA binding" 3.92589252517582 5.41598292323735e-08
"27" "GO:0003729" "mRNA binding" 2.88947508188015 2.38999146416309e-07
"28" "GO:0004842" "ubiquitin-protein transferase activity" 1.95146990200653 5.15362533655033e-07
"29" "GO:0019901" "protein kinase binding" 1.69901979627138 9.96247165553836e-07
"30" "GO:0019843" "rRNA binding" 6.59251648909183 1.86533127994083e-06
"31" "GO:0003713" "transcription coactivator activity" 1.8644578313253 2.02902701434423e-06
"32" "GO:0003678" "DNA helicase activity" 4.40354770165954 4.19631473999869e-06
"33" "GO:0008094" "DNA-dependent ATPase activity" 3.23057529223012 4.44507657716431e-06
"34" "GO:0047485" "protein N-terminus binding" 2.90131383755885 4.59398704238088e-06
"35" "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 2.49875062468766 7.09173850807321e-06
"36" "GO:0051087" "chaperone binding" 3.51221789883268 8.99554267442586e-06
"37" "GO:0003684" "damaged DNA binding" 3.81101598919531 9.29293581981055e-06
"38" "GO:0008536" "Ran GTPase binding" 6.99683915537018 1.15172507816955e-05
"39" "GO:0051287" "NAD binding" 3.74202103337906 2.31294021572211e-05
"40" "GO:0043022" "ribosome binding" 5.41437699680511 2.31294021572211e-05
"41" "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 2.25029783059196 2.57588846110633e-05
"42" "GO:0042393" "histone binding" 2.22347396215154 2.70930364406144e-05
"43" "GO:0015002" "heme-copper terminal oxidase activity" 6.62707281316175 2.70930364406144e-05
"44" "GO:0016676" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 6.62707281316175 2.70930364406144e-05
"45" "GO:0004129" "cytochrome-c oxidase activity" 6.62707281316175 2.70930364406144e-05
"46" "GO:0034062" "RNA polymerase activity" 3.9453023155801 3.67749218216225e-05
"47" "GO:0005487" "nucleocytoplasmic transporter activity" 15.4488726941471 4.87898309078626e-05
"48" "GO:0001056" "RNA polymerase III activity" 11.1590736522399 5.99486736768683e-05
"49" "GO:0008353" "RNA polymerase II carboxy-terminal domain kinase activity" 11.1590736522399 5.99486736768683e-05
"50" "GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 5.7981755986317 5.9974607649696e-05
"51" "GO:0008601" "protein phosphatase type 2A regulator activity" 7.72766636280766 6.86833031034759e-05
"52" "GO:0004812" "aminoacyl-tRNA ligase activity" 3.79269341359202 7.29619168064428e-05
"53" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" 3.79269341359202 7.29619168064428e-05
"54" "GO:0016876" "ligase activity, forming aminoacyl-tRNA and related compounds" 3.79269341359202 7.29619168064428e-05
"55" "GO:0004003" "ATP-dependent DNA helicase activity" 4.5111821086262 8.052719662205e-05
"56" "GO:0043130" "ubiquitin binding" 2.72953995157385 8.66006221982424e-05
"57" "GO:0001054" "RNA polymerase I activity" 25.7386751650353 9.06914977689813e-05
"58" "GO:0003724" "RNA helicase activity" 4.89648722627737 0.000106386153940424
"59" "GO:0005525" "GTP binding" 1.57240698463627 0.000113387676896444
"60" "GO:0003690" "double-stranded DNA binding" 2.2612540192926 0.000126527218283308
"61" "GO:0019003" "GDP binding" 3.31623792112823 0.000131726838697819
"62" "GO:0048037" "cofactor binding" 1.69534813013074 0.000134994308506291
"63" "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 2.196875 0.000144345522656219
"64" "GO:0008186" "RNA-dependent ATPase activity" 5.88804584975089 0.000144345522656219
"65" "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 3.35261594699566 0.000157475420897738
"66" "GO:0031072" "heat shock protein binding" 2.84735600627963 0.000163083466949431
"67" "GO:0019001" "guanyl nucleotide binding" 1.52852160976835 0.000207203083557687
