"go" "term" "OddsRatio" "FDR"
"1" "GO:0003735" "structural constituent of ribosome" 49.5144335825187 1.15765991254877e-61
"2" "GO:0044822" "poly(A) RNA binding" 12.2739726027397 1.15765991254877e-61
"3" "GO:0003676" "nucleic acid binding" 3.91049382716049 2.84619805942293e-23
"4" "GO:0097159" "organic cyclic compound binding" 3.22116180399141 2.0682790450435e-17
"5" "GO:1901363" "heterocyclic compound binding" 3.1656597800595 4.97599353824106e-17
"6" "GO:0015078" "hydrogen ion transmembrane transporter activity" 9.83363510491 4.39811313112803e-07
"7" "GO:0019843" "rRNA binding" 18.4811965811966 8.6695383174132e-06
"8" "GO:0019901" "protein kinase binding" 3.74623626746236 1.25088741766294e-05
"9" "GO:0003729" "mRNA binding" 7.4256038647343 1.60487110757111e-05
"10" "GO:0019900" "kinase binding" 3.50545993342535 1.78208931206321e-05
"11" "GO:0031492" "nucleosomal DNA binding" 17.9280464216634 4.84121222995335e-05
"12" "GO:0019899" "enzyme binding" 2.27753094742003 0.000105454401556985
"13" "GO:0009055" "electron carrier activity" 6.62931034482759 0.000242308482401979
"14" "GO:0051082" "unfolded protein binding" 6.48435157421289 0.000268264031164547
"15" "GO:0031491" "nucleosome binding" 11.9435203094778 0.000268264031164547
"16" "GO:0008135" "translation factor activity, nucleic acid binding" 7.14348683447396 0.00035680994855784
"17" "GO:0003743" "translation initiation factor activity" 8.75177304964539 0.00100545318727363
"18" "GO:0031490" "chromatin DNA binding" 6.34509265614276 0.00335323422276269
"19" "GO:0003697" "single-stranded DNA binding" 5.86967291203557 0.00441911202189593
"20" "GO:0042802" "identical protein binding" 1.91376883135878 0.00785790286511514
"21" "GO:0003779" "actin binding" 2.57395283179595 0.00890496003239943
"22" "GO:0008092" "cytoskeletal protein binding" 2.08221743368734 0.00900531710398001
"23" "GO:0032403" "protein complex binding" 2.03082520774293 0.00927317590980132
"24" "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 4.46286266924565 0.0119656035349722
"25" "GO:0005200" "structural constituent of cytoskeleton" 4.31489361702128 0.0129532598751582
"26" "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 2.50486961552767 0.0150870670492555
"27" "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 3.63167848699764 0.0220400807415766
"28" "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 3.18567721847431 0.0276964476410722
"29" "GO:0004721" "phosphoprotein phosphatase activity" 2.84448160535117 0.0276964476410722
"30" "GO:0008134" "transcription factor binding" 1.94766746411483 0.0390226190109033
"31" "GO:0000287" "magnesium ion binding" 2.5699606261404 0.0390226190109033
"32" "GO:0022892" "substrate-specific transporter activity" 1.6179969580423 0.0390226190109033
"33" "GO:0022891" "substrate-specific transmembrane transporter activity" 1.62308855375311 0.0416591251589507
"34" "GO:0042803" "protein homodimerization activity" 1.68621938232162 0.0464164514704727
"35" "GO:0022857" "transmembrane transporter activity" 1.55079051383399 0.0464173923685651
