baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000215030	356.454992494596	-3.96998246405463	0.251060099687547	-15.812876952552	2.53615831727004e-56	4.00966629960394e-52	NA
ENSG00000118785	301.860251870132	-3.65695552905217	0.294504286824833	-12.4173252908447	2.10481367059753e-35	1.66385520660735e-31	SPP1
ENSG00000171811	156.852285237847	5.39204850408384	0.447628201279002	12.0458194740126	2.0403856263857e-33	1.07528322510526e-29	CFAP46
ENSG00000054654	7096.58023863525	-2.20117715417904	0.194451747228602	-11.319914506046	1.0457385405187e-29	4.13328158140017e-26	SYNE2
ENSG00000107551	1403.58298364797	3.43364719430359	0.342598676707551	10.0223597688751	1.21565194887243e-23	3.84389146233463e-20	RASSF4
ENSG00000163737	109.85618931805	-3.72346053827442	0.425670652790502	-8.74728035363751	2.18556228872629e-18	5.75895663079378e-15	PF4
ENSG00000170385	1176.96925659078	1.97699692033534	0.23786948853015	8.31126737839165	9.46853101180871e-17	2.13853536138137e-13	SLC30A1
ENSG00000168675	1860.17833569783	-0.940580475971246	0.113817769527396	-8.26391590589774	1.40969940264015e-16	2.7859184444676e-13	LDLRAD4
ENSG00000100298	143.118850304587	-2.10847028437281	0.259146327643419	-8.13621517829893	4.07826698982182e-16	7.164155678787e-13	APOBEC3H
ENSG00000123213	479.118814511583	1.55496387984299	0.193888422676337	8.01989029762096	1.05839647579766e-15	1.67332482823611e-12	NLN
ENSG00000239306	826.651409607369	1.04872009794174	0.135065173907563	7.76454853313612	8.19365543115469e-15	1.17765174878687e-11	RBM14
ENSG00000107290	4610.75409331009	-0.849658288816559	0.111235643918891	-7.63836355760297	2.19999922519475e-14	2.89849897919408e-11	SETX
ENSG00000089094	1869.08670978762	1.21154958441591	0.158946527301773	7.62237215862972	2.49055738814384e-14	3.02890094665801e-11	KDM2B
ENSG00000125454	363.324857019574	2.73824897987503	0.3604972323679	7.59575590050732	3.06000873844424e-14	3.45562415391453e-11	SLC25A19
ENSG00000163736	190.369768512413	-2.96714972518414	0.397488171019129	-7.46474974985191	8.34580741557312e-14	8.79648101601407e-11	PPBP
ENSG00000149218	581.595555558708	-1.61100960275284	0.216559908323504	-7.43909440682928	1.01377857182547e-13	1.00173995128505e-10	ENDOD1
ENSG00000133789	1598.24241191875	1.95068440430864	0.262963298588371	7.41808615415239	1.18824801505561e-13	1.10507065400172e-10	SWAP70
