chr pos counts norm sample
chrM 562 12 9.26793237741553 c1-ready
chrM 563 13 10.0402600755335 c1-ready
chrM 564 13 10.0402600755335 c1-ready
chrM 565 13 10.0402600755335 c1-ready
chrM 566 13 10.0402600755335 c1-ready
chrM 567 13 10.0402600755335 c1-ready
chrM 568 13 10.0402600755335 c1-ready
chrM 569 13 10.0402600755335 c1-ready
chrM 570 13 10.0402600755335 c1-ready
chrM 571 13 10.0402600755335 c1-ready
chrM 572 15 11.5849154717694 c1-ready
chrM 573 16 12.3572431698874 c1-ready
chrM 574 17 13.1295708680053 c1-ready
chrM 575 17 13.1295708680053 c1-ready
chrM 576 18 13.9018985661233 c1-ready
chrM 577 18 13.9018985661233 c1-ready
chrM 578 21 16.2188816604772 c1-ready
chrM 579 21 16.2188816604772 c1-ready
chrM 580 24 18.5358647548311 c1-ready
chrM 581 24 18.5358647548311 c1-ready
chrM 582 24 18.5358647548311 c1-ready
chrM 583 24 18.5358647548311 c1-ready
chrM 584 24 18.5358647548311 c1-ready
chrM 585 24 18.5358647548311 c1-ready
chrM 586 25 19.308192452949 c1-ready
chrM 587 24 18.5358647548311 c1-ready
chrM 588 27 20.8528478491849 c1-ready
chrM 589 28 21.6251755473029 c1-ready
chrM 590 28 21.6251755473029 c1-ready
chrM 591 28 21.6251755473029 c1-ready
chrM 592 28 21.6251755473029 c1-ready
chrM 593 28 21.6251755473029 c1-ready
chrM 594 29 22.3975032454209 c1-ready
chrM 595 29 22.3975032454209 c1-ready
chrM 596 29 22.3975032454209 c1-ready
chrM 597 30 23.1698309435388 c1-ready
chrM 598 31 23.9421586416568 c1-ready
chrM 599 36 27.8037971322466 c1-ready
chrM 600 37 28.5761248303645 c1-ready
chrM 601 37 28.5761248303645 c1-ready
chrM 602 38 29.3484525284825 c1-ready
chrM 603 38 29.3484525284825 c1-ready
chrM 604 40 30.8931079247184 c1-ready
chrM 605 42 32.4377633209543 c1-ready
chrM 606 42 32.4377633209543 c1-ready
chrM 607 42 32.4377633209543 c1-ready
chrM 608 41 31.6654356228364 c1-ready
chrM 609 40 30.8931079247184 c1-ready
chrM 610 38 29.3484525284825 c1-ready
chrM 611 35 27.0314694341286 c1-ready
chrM 612 32 24.7144863397747 c1-ready
chrM 613 31 23.9421586416568 c1-ready
chrM 614 31 23.9421586416568 c1-ready
chrM 615 31 23.9421586416568 c1-ready
chrM 616 31 23.9421586416568 c1-ready
chrM 617 31 23.9421586416568 c1-ready
chrM 618 32 24.7144863397747 c1-ready
chrM 619 30 23.1698309435388 c1-ready
chrM 620 31 23.9421586416568 c1-ready
chrM 621 31 23.9421586416568 c1-ready
chrM 622 31 23.9421586416568 c1-ready
chrM 623 31 23.9421586416568 c1-ready
chrM 624 30 23.1698309435388 c1-ready
chrM 625 31 23.9421586416568 c1-ready
chrM 626 30 23.1698309435388 c1-ready
chrM 627 32 24.7144863397747 c1-ready
chrM 628 29 22.3975032454209 c1-ready
chrM 629 29 22.3975032454209 c1-ready
chrM 630 24 18.5358647548311 c1-ready
chrM 631 25 19.308192452949 c1-ready
chrM 632 26 20.080520151067 c1-ready
chrM 633 24 18.5358647548311 c1-ready
chrM 634 23 17.7635370567131 c1-ready
chrM 635 24 18.5358647548311 c1-ready
chrM 636 24 18.5358647548311 c1-ready
chrM 637 21 16.2188816604772 c1-ready
chrM 638 21 16.2188816604772 c1-ready
chrM 639 20 15.4465539623592 c1-ready
chrM 640 21 16.2188816604772 c1-ready
chrM 641 21 16.2188816604772 c1-ready
chrM 642 23 17.7635370567131 c1-ready
chrM 643 22 16.9912093585951 c1-ready
chrM 644 22 16.9912093585951 c1-ready
chrM 645 22 16.9912093585951 c1-ready
chrM 646 25 19.308192452949 c1-ready
chrM 647 26 20.080520151067 c1-ready
chrM 648 24 18.5358647548311 c1-ready
chrM 649 112 86.5007021892116 c1-ready
chrM 650 883 681.965357438159 c1-ready
chrM 651 891 688.143979023103 c1-ready
chrM 652 895 691.233289815575 c1-ready
chrM 653 896 692.005617513693 c1-ready
chrM 654 898 693.550272909929 c1-ready
chrM 655 961 742.20691789136 c1-ready
chrM 656 963 743.751573287596 c1-ready
chrM 657 964 744.523900985714 c1-ready
chrM 658 966 746.06855638195 c1-ready
chrM 659 967 746.840884080068 c1-ready
chrM 660 1016 784.684941287848 c1-ready
chrM 661 1021 788.546579778438 c1-ready
chrM 662 1024 790.863562872792 c1-ready
chrM 663 1070 826.390636986218 c1-ready
chrM 664 1073 828.707620080572 c1-ready
chrM 665 1075 830.252275476808 c1-ready
chrM 666 1109 856.511417212818 c1-ready
chrM 667 1118 863.46236649588 c1-ready
chrM 668 1170 903.623406798014 c1-ready
chrM 669 1190 919.069960760373 c1-ready
chrM 670 1203 929.110220835907 c1-ready
chrM 671 1221 943.01211940203 c1-ready
chrM 672 1422 1098.24998672374 c1-ready
chrM 673 1517 1171.62111804495 c1-ready
chrM 674 1535 1185.52301661107 c1-ready
chrM 675 1547 1194.79094898849 c1-ready
chrM 676 1606 1240.35828317744 c1-ready
chrM 677 1611 1244.21992166803 c1-ready
chrM 678 1620 1251.1708709511 c1-ready
